date,open,high,low,close,volume
10/12/2011,13.6513,13.8281,13.5641,13.6605,3162931
10/13/2011,13.6986,13.9219,13.6485,13.9217,5660442
10/14/2011,14.9299,14.9331,14.6335,14.7359,8491664
10/17/2011,14.5376,14.7396,14.3952,14.5051,3989199
10/18/2011,14.4497,14.7578,14.3802,14.7067,3784393
10/19/2011,14.6278,14.7453,14.4255,14.4624,2917852
10/20/2011,14.4924,14.6664,14.4328,14.5365,3362996
10/21/2011,14.6818,14.7625,14.6118,14.7062,3378076
10/24/2011,14.6123,14.9423,14.6069,14.8539,3411235
10/25/2011,14.7713,14.8186,14.516,14.5238,2528361
10/26/2011,14.6828,14.6985,14.2671,14.6022,2860011
10/27/2011,14.9038,15.0104,14.7763,14.91,3762744
10/28/2011,14.8066,15.0004,14.7999,14.9466,2496218
10/31/2011,14.8208,14.9354,14.7357,14.7598,2545572
11/1/2011,14.4475,14.5822,14.3641,14.4114,3110339
11/2/2011,14.567,14.6432,14.4569,14.565,2111800
11/3/2011,14.6193,14.8808,14.5376,14.8808,2657039
11/4/2011,14.7812,14.9367,14.7545,14.8469,2821859
11/7/2011,14.7767,15.1617,14.7495,15.1505,3342845
11/8/2011,15.1672,15.3011,15.0327,15.2504,3014967
11/9/2011,15.0491,15.1769,14.9097,14.9667,3693395
11/10/2011,15.0909,15.0912,14.7328,14.8205,2854941
11/11/2011,14.9754,15.2441,14.9082,15.151,3958354
11/14/2011,15.1423,15.3933,15.1368,15.2668,3173749
11/15/2011,15.2619,15.3934,15.2046,15.3555,2663227
11/16/2011,15.2439,15.3988,15.2073,15.2287,2597853
11/17/2011,15.1933,15.2491,14.8628,14.9647,3476839
11/18/2011,14.9929,15.0552,14.7876,14.8156,3271983
11/21/2011,14.6384,14.6567,14.248,14.4684,2987386
11/22/2011,14.445,14.5688,14.3265,14.445,2394137
11/23/2011,14.3292,14.4512,14.1988,14.1988,2314924
11/25/2011,14.0762,14.3023,13.98,14.0216,1554908
11/28/2011,14.4292,14.6646,14.3578,14.6489,2815497
11/29/2011,14.6412,14.7029,14.4781,14.5179,1823893
11/30/2011,14.892,14.9309,14.7461,14.9279,3381117
12/1/2011,14.9431,15.3415,14.9182,15.286,3604057
12/2/2011,15.3678,15.5409,15.3481,15.4503,4066537
12/5/2011,15.6315,15.7377,15.501,15.5819,3182809
12/6/2011,15.5157,15.6559,15.4473,15.5351,2315452
12/7/2011,15.483,15.5821,15.3939,15.5257,2247235
12/8/2011,15.4671,15.6267,15.3241,15.3428,2402911
12/9/2011,15.3914,15.6686,15.3667,15.626,2755334
12/12/2011,15.488,15.5951,15.4484,15.5754,2174834
12/13/2011,15.6594,15.8536,15.5122,15.5814,4009470
12/14/2011,15.4872,15.5488,15.2541,15.3931,3886267
12/15/2011,15.5039,15.5408,15.4085,15.4297,2398316
12/16/2011,15.5488,15.6733,15.4778,15.5896,4438556
12/19/2011,15.6407,15.6529,15.4412,15.4868,2133992
12/20/2011,15.6404,15.736,15.6401,15.6994,2376813
12/21/2011,15.6906,15.7355,15.4153,15.5861,2486263
12/22/2011,15.6392,15.7334,15.6158,15.6829,1815481
12/23/2011,15.74,15.8068,15.7041,15.7684,1446803
12/27/2011,15.7413,16.0511,15.74,15.9455,1601395
12/28/2011,16.0078,16.0638,15.892,15.9318,2117007
12/29/2011,15.9764,16.014,15.8198,15.9991,1568102
12/30/2011,15.9896,16.1076,15.9896,16.0862,1774357
1/3/2012,16.2615,16.6403,16.2473,16.5721,3660329
1/4/2012,16.5627,16.6927,16.4528,16.6436,2850736
1/5/2012,16.4904,16.5362,16.3435,16.4127,3267649
1/6/2012,16.4162,16.4374,16.1831,16.1888,2681200
1/9/2012,16.1011,16.1136,15.4718,15.5024,5797982
1/10/2012,15.684,15.785,15.3642,15.5194,4374705
1/11/2012,15.5283,15.675,15.4692,15.5896,2389157
1/12/2012,15.7207,15.7622,15.6031,15.6813,1866932
1/13/2012,15.5971,15.6143,15.4676,15.5655,2296366
1/17/2012,15.7396,15.7396,15.5827,15.6549,1900312
1/18/2012,15.6063,15.7898,15.494,15.7627,2750041
1/19/2012,15.9641,15.9641,15.7266,15.9286,6275282
1/20/2012,14.7073,14.719,14.4874,14.5942,10526475
1/23/2012,14.5945,14.6607,14.5238,14.5825,3396811
1/24/2012,14.6023,14.6362,14.3951,14.4681,3041839
1/25/2012,14.3829,14.4128,14.1057,14.1832,4964413
1/26/2012,14.2452,14.3075,14.0602,14.1486,3212644
1/27/2012,14.2154,14.4531,14.1793,14.4445,3601602
1/30/2012,14.3964,14.4449,14.2806,14.3874,2319869
1/31/2012,14.5197,14.5446,14.3243,14.4477,2132518
2/1/2012,14.5681,14.582,14.4236,14.4658,2309914
2/2/2012,14.5662,14.6046,14.4967,14.5722,2403176
2/3/2012,14.7105,14.8701,14.6455,14.8517,3154185
2/6/2012,14.8188,15.2128,14.7939,15.1695,3662253
2/7/2012,15.1212,15.177,15.0368,15.1117,2082067
2/8/2012,15.1583,15.2258,15.0612,15.1884,1828223
2/9/2012,15.2424,15.3042,15.1672,15.2285,2254655
2/10/2012,15.1394,15.1456,15.0427,15.0903,2314383
2/13/2012,15.2046,15.2877,15.1926,15.2469,1807905
2/14/2012,15.2304,15.2419,15.0616,15.1861,1795262
2/15/2012,15.2652,15.2652,15.0069,15.0816,2415420
2/16/2012,15.0134,15.1625,14.8866,15.1055,2518825
2/17/2012,15.0668,15.1332,15.0028,15.0586,2437569
2/21/2012,15.0395,15.3884,15.0149,15.2918,2469313
2/22/2012,15.2409,15.361,15.1102,15.1409,1958488
2/23/2012,15.1176,15.141,14.9518,15.0953,2045259
2/24/2012,15.1261,15.2332,15.0803,15.1896,1927852
2/27/2012,15.1072,15.251,15.0691,15.1749,1805978
2/28/2012,15.1921,15.4355,15.1344,15.4011,2834230
2/29/2012,15.4063,15.5808,15.3291,15.3976,3121911
3/1/2012,15.4975,15.5832,15.3952,15.501,2227368
3/2/2012,15.491,15.5408,15.4491,15.4723,1565727
3/5/2012,15.4519,15.5032,15.2265,15.2981,1585672
3/6/2012,15.1436,15.1625,14.7897,15.0666,3160106
3/7/2012,15.1684,15.2217,15.0891,15.1124,1258871
3/8/2012,15.1931,15.2295,15.1012,15.1209,1339026
3/9/2012,15.1411,15.2394,14.9431,14.9493,2658811
3/12/2012,14.943,15.1175,14.9246,15.0713,1661428
3/13/2012,15.161,15.3876,15.0814,15.3859,2236662
3/14/2012,15.3167,15.5104,15.2783,15.3413,2922881
3/15/2012,15.3565,15.5283,15.3124,15.4693,2423749
3/16/2012,15.4633,15.5884,15.4424,15.5667,3035922
3/19/2012,15.5189,15.8714,15.4721,15.7894,2162639
3/20/2012,15.7132,15.8412,15.6223,15.7772,1533451
3/21/2012,15.8051,16.1233,15.7528,15.9388,2457888
3/22/2012,15.902,16.1585,15.7152,16.09,2398848
3/23/2012,16.1037,16.151,15.9617,16.0038,1931104
3/26/2012,16.0639,16.1758,15.9279,16.1717,1812806
3/27/2012,16.1143,16.2755,16.0588,16.1141,1999244
3/28/2012,16.239,16.4022,16.2154,16.3318,2526717
3/29/2012,16.274,16.3524,16.0463,16.1487,1915155
3/30/2012,16.232,16.2753,15.9642,15.9702,2301248
4/2/2012,15.9584,16.126,15.8107,16.1116,2273465
4/3/2012,16.074,16.1372,15.9054,16.0045,2035122
4/4/2012,15.9007,15.9144,15.7176,15.8185,1620525
4/5/2012,15.746,15.8504,15.6546,15.748,2308673
4/9/2012,15.6524,15.823,15.573,15.7112,2173152
4/10/2012,15.778,15.8024,15.5546,15.6122,2473265
4/11/2012,15.7891,15.8398,15.7226,15.8387,2189803
4/12/2012,15.9978,16.2665,15.9458,16.2135,5729194
4/13/2012,16.1273,16.1631,15.5293,15.5557,8124145
4/16/2012,15.5159,15.5361,14.9845,15.0943,5666345
4/17/2012,15.1562,15.3836,15.1176,15.1814,3010019
4/18/2012,15.1435,15.2618,15.013,15.1286,2657671
4/19/2012,15.0847,15.348,14.9181,14.9256,3280095
4/20/2012,15.049,15.1635,14.8393,14.845,3044396
4/23/2012,14.7662,14.9045,14.699,14.8833,2187474
4/24/2012,14.8992,15.1082,14.8763,14.9747,1924103
4/25/2012,15.0427,15.2258,15.0148,15.1852,1812382
4/26/2012,15.2148,15.3914,15.1847,15.3284,2083760
4/27/2012,15.3172,15.36,15.2071,15.3162,1628607
4/30/2012,15.2667,15.3436,14.9583,15.0639,2395760
5/1/2012,15.0375,15.232,14.9478,15.0534,1992895
5/2/2012,14.973,15.1451,14.9583,15.1239,1603768
5/3/2012,15.1826,15.3124,15.1659,15.2175,1859294
5/4/2012,15.0905,15.1395,14.8636,14.8676,2196855
5/7/2012,14.8185,15.2063,14.8185,15.1311,1985023
5/8/2012,15.0808,15.364,14.9605,15.2616,2665738
5/9/2012,15.113,15.3511,14.9882,15.171,2318468
5/10/2012,15.2659,15.3463,15.1979,15.2833,1528571
5/11/2012,15.2009,15.3055,15.0619,15.0734,2089738
5/14/2012,14.9625,15.1548,14.9575,15.0427,1816051
5/15/2012,15.0763,15.3168,15.0365,15.2198,2092339
5/16/2012,15.3904,15.6927,15.3401,15.6636,4814412
5/17/2012,15.7856,15.8857,15.4718,15.5171,3338548
5/18/2012,15.5682,15.7505,14.8609,14.953,5947678
5/21/2012,14.9558,15.3339,14.9431,15.2945,3061196
5/22/2012,15.2778,15.287,14.8435,14.963,3038207
5/23/2012,14.9842,15.1822,14.8714,15.1787,3162898
5/24/2012,15.1712,15.2399,14.9149,15.0342,1883178
5/25/2012,14.968,14.9861,14.6512,14.7321,3565418
5/29/2012,14.8387,14.9214,14.6522,14.8021,2594245
5/30/2012,14.6482,14.7413,14.5328,14.6499,1897551
5/31/2012,14.6622,14.694,14.4201,14.4664,2955327
6/1/2012,14.2405,14.2619,14.1548,14.2203,3043755
6/4/2012,14.2014,14.4572,14.1962,14.4099,2422212
6/5/2012,14.3316,14.3984,14.108,14.2061,2329336
6/6/2012,14.3573,14.4941,14.2859,14.4592,2086187
6/7/2012,14.6343,14.6415,14.3765,14.4009,1751161
6/8/2012,14.3416,14.4699,14.31,14.4562,1403657
6/11/2012,14.5499,14.5775,14.1135,14.1586,2649608
6/12/2012,14.1902,14.2034,13.9115,14.0739,3208793
6/13/2012,13.9898,14.1212,13.914,13.9741,1945304
6/14/2012,13.9792,14.0732,13.8602,13.9232,2333946
6/15/2012,13.9554,14.0594,13.8744,14.0592,2988226
6/18/2012,14.0121,14.3009,13.9282,14.2171,2485980
6/19/2012,14.2854,14.5516,14.2736,14.4831,2066751
6/20/2012,14.4403,14.445,14.2834,14.383,2335539
6/21/2012,14.441,14.441,14.0397,14.0766,2001748
6/22/2012,14.1461,14.2328,14.0919,14.2328,2218521
6/25/2012,14.1294,14.1484,13.8809,13.9643,1574508
6/26/2012,14.0156,14.1112,13.9339,14.0634,1344719
6/27/2012,14.1387,14.2953,14.0968,14.1785,1684394
6/28/2012,14.0938,14.102,13.8774,14.0542,1912901
6/29/2012,14.3195,14.4482,14.2507,14.4467,2510556
7/2/2012,14.4903,14.5197,14.3578,14.4567,1647688
7/3/2012,14.4452,14.6544,14.3952,14.64,1184862
7/5/2012,14.6632,14.9447,14.6577,14.8415,2334744
7/6/2012,14.755,14.7817,14.5152,14.5939,2152038
7/9/2012,14.5683,14.6592,14.4762,14.5947,1706864
7/10/2012,14.6987,14.7545,14.4136,14.4873,1913863
7/11/2012,14.3529,14.3915,14.0699,14.2256,3484297
7/12/2012,14.1242,14.244,13.9989,14.2079,2299106
7/13/2012,14.2495,14.4238,14.1598,14.3583,1967152
7/16/2012,14.3546,14.4248,14.2403,14.3185,1455905
7/17/2012,14.406,14.4617,14.1561,14.3637,1673574
7/18/2012,14.3698,14.5369,14.3486,14.4639,1543570
7/19/2012,14.5979,14.9053,14.5944,14.7702,4652383
7/20/2012,15.1612,15.2653,14.8977,15.2125,6432972
7/23/2012,14.9551,15.4002,14.8995,15.3295,3544880
7/24/2012,15.3167,15.3896,15.0512,15.1316,2002613
7/25/2012,15.1503,15.2763,15.0768,15.1421,1814303
7/26/2012,15.3167,15.3632,15.1929,15.2758,1679454
7/27/2012,15.4136,15.8148,15.379,15.8138,3533290
7/30/2012,15.8409,16.004,15.6778,15.7475,2176310
7/31/2012,15.6469,15.8521,15.6459,15.7643,1857012
8/1/2012,15.8721,15.9271,15.7246,15.757,1835782
8/2/2012,15.5784,15.8902,15.5261,15.6592,1968279
8/3/2012,15.9393,16.0319,15.8431,15.9724,1888417
8/6/2012,15.9296,16.1729,15.9198,16.0095,1774011
8/7/2012,15.9838,16.0453,15.8513,15.9527,1973257
8/8/2012,15.9156,16.0855,15.9019,15.9948,1316092
8/9/2012,16.0516,16.0979,15.9771,15.9978,1065195
8/10/2012,15.9042,15.9952,15.8429,15.9891,1427583
8/13/2012,16.124,16.4411,16.1056,16.4376,3252517
8/14/2012,16.4187,16.7574,16.4125,16.6531,3644750
8/15/2012,16.6934,16.7923,16.5395,16.6252,2399632
8/16/2012,16.6244,16.802,16.6137,16.7579,1709500
8/17/2012,16.7891,16.8671,16.7288,16.8643,2167538
8/20/2012,16.8234,16.9073,16.7527,16.8244,1750052
8/21/2012,16.7639,16.8856,16.4913,16.6742,2212224
8/22/2012,16.6212,16.9505,16.6042,16.8653,1900182
8/23/2012,16.7928,16.9475,16.7114,16.8558,1775963
8/24/2012,16.8259,16.9467,16.7881,16.9014,1422469
8/27/2012,16.5118,16.7362,16.4184,16.667,2601691
8/28/2012,16.5619,16.8762,16.5554,16.8671,2049125
8/29/2012,16.87,17.1594,16.8396,17.135,2976809
8/30/2012,17.0411,17.1195,16.9399,16.9773,1619956
8/31/2012,17.0352,17.1492,16.9365,17.0623,2117009
9/4/2012,17.0488,17.06,16.7736,16.9614,1880623
9/5/2012,16.9355,17.0974,16.9142,16.9535,1700044
9/6/2012,17.084,17.4309,17.0533,17.4187,3029973
9/7/2012,17.4336,17.7387,17.3756,17.5868,3220917
9/10/2012,17.6767,17.7527,17.3935,17.4528,2547889
9/11/2012,17.3828,17.4498,17.2095,17.2391,1865089
9/12/2012,17.1699,17.3069,16.9574,17.2065,2629694
9/13/2012,17.2615,17.6577,17.198,17.584,2646646
9/14/2012,17.6727,17.7574,17.6082,17.6747,2606417
9/17/2012,17.6355,17.7543,17.5581,17.6821,1501126
9/18/2012,17.6274,17.8984,17.6025,17.8889,2057402
9/19/2012,17.8694,18.145,17.8423,18.1185,3084039
9/20/2012,18.043,18.2151,17.9621,18.1338,2894014
9/21/2012,18.2358,18.3033,18.1838,18.2803,6330123
9/24/2012,18.2056,18.6798,18.187,18.6634,3548869
9/25/2012,18.7548,19.0498,18.6205,18.6579,6032185
9/26/2012,18.6751,18.9588,18.4547,18.765,5647328
9/27/2012,18.9266,18.9986,18.7201,18.8407,3913555
9/28/2012,18.7822,18.9104,18.7075,18.7909,2770841
10/1/2012,18.9042,19.0524,18.8335,18.9722,3153396
10/2/2012,19.0575,19.077,18.6855,18.8529,2777093
10/3/2012,18.8213,19.0256,18.7337,18.9902,2198134
10/4/2012,18.9964,19.1742,18.913,19.1285,2442819
10/5/2012,19.1946,19.286,19.0525,19.1184,2724721
10/8/2012,18.9528,19.0171,18.7822,18.8741,1949292
10/9/2012,18.9197,18.9607,18.4928,18.5317,2989579
10/10/2012,18.4762,18.6173,18.3872,18.5434,2031495
10/11/2012,18.7512,18.8905,18.6861,18.7157,2372643
10/12/2012,18.7249,18.8001,18.5319,18.5481,2395336
10/15/2012,18.4781,18.5252,18.1982,18.4542,3005727
10/16/2012,18.4331,18.6039,18.3417,18.5469,2048679
10/17/2012,18.5282,18.8368,18.4363,18.8156,2281912
10/18/2012,18.8169,18.9136,16.8359,17.3091,12383172
10/19/2012,17.5726,17.6005,16.7363,16.9801,11428811
10/22/2012,16.9607,17.0508,16.679,16.9024,4038558
10/23/2012,16.7365,17.1182,16.7362,16.9442,2903098
10/24/2012,17.1048,17.1098,16.8177,16.8683,2484521
10/25/2012,16.9355,16.9853,16.7739,16.8797,2392259
10/26/2012,16.8483,17.011,16.7163,16.8147,1941583
10/31/2012,16.932,16.9604,16.811,16.9429,1529687
11/1/2012,16.923,17.2069,16.9036,17.1245,2040712
11/2/2012,17.3038,17.3228,17.1191,17.1327,2313510
11/5/2012,17.0477,17.1063,16.8249,17.0092,1628109
11/6/2012,17.0719,17.0973,16.8746,16.9783,1575402
11/7/2012,16.811,16.8914,16.599,16.6147,2221814
11/8/2012,16.6915,16.7236,16.219,16.2454,2586316
11/9/2012,16.3041,16.645,16.1958,16.5128,3099257
11/12/2012,16.5308,16.6814,16.459,16.5844,1399178
11/13/2012,16.5121,16.6266,16.3933,16.4138,1587049
11/14/2012,16.4538,16.4916,16.2007,16.2518,1660379
11/15/2012,16.1883,16.4374,16.0363,16.1201,1840142
11/16/2012,16.0885,16.2634,15.8398,16.1181,3422139
11/19/2012,16.3303,16.6596,16.3261,16.6419,2358447
11/20/2012,16.6742,16.8857,16.5512,16.6857,2079147
11/21/2012,16.6613,16.6815,16.4474,16.5836,2102961
11/23/2012,16.6857,16.6865,16.5893,16.6359,918089
11/26/2012,16.5977,16.6117,16.413,16.466,2195029
11/27/2012,16.4416,16.8109,16.3876,16.7041,2497638
11/28/2012,16.6369,17.0578,16.5343,17.0269,3027467
11/29/2012,17.1292,17.2817,16.9853,17.2316,2767292
11/30/2012,17.2171,17.4141,17.0772,17.3931,3149356
12/3/2012,17.4894,17.5803,17.2869,17.3153,2183510
12/4/2012,17.3091,17.3218,17.0775,17.2102,1982129
12/5/2012,17.238,17.2966,16.9935,17.1302,1853867
12/6/2012,17.1245,17.3243,17.0478,17.2127,1455260
12/7/2012,17.309,17.3558,16.9957,17.0403,1910338
12/10/2012,17.0698,17.2257,17.0299,17.0705,1360364
12/11/2012,17.1846,17.4814,17.1278,17.3559,2675169
12/12/2012,17.4144,17.521,17.2712,17.3728,2414751
12/13/2012,17.83,17.8438,17.4223,17.5008,3429901
12/14/2012,17.4129,17.6285,17.3945,17.4825,2120456
12/17/2012,17.5706,18.3869,17.5337,17.9511,3022309
12/18/2012,17.847,18.1583,17.8084,17.9585,2990840
12/19/2012,17.9493,18.0064,17.849,17.9344,1910660
12/20/2012,18.0129,18.0475,17.8565,17.9905,1649271
12/21/2012,17.7816,17.9023,17.6956,17.8229,3511071
12/24/2012,17.795,17.8117,17.6196,17.6702,837925
12/26/2012,17.6346,17.7544,17.4936,17.6545,1176945
12/27/2012,17.6114,17.6537,17.399,17.5902,1639549
12/28/2012,17.4757,17.6057,17.4339,17.4339,1397251
12/31/2012,17.4336,17.6968,17.334,17.6174,1988228
1/2/2013,17.9173,18.106,17.8457,18.0126,2530166
1/3/2013,18.0545,18.2288,17.9496,18.0231,2307110
1/4/2013,18.1643,18.4664,18.1231,18.3792,2750397
1/7/2013,18.3164,18.4143,18.1951,18.299,1648084
1/8/2013,18.3187,18.3376,18.042,18.2629,1668759
1/9/2013,18.2373,18.3887,18.1459,18.3829,2016109
1/10/2013,18.5004,18.5544,18.268,18.4667,1827049
1/11/2013,18.4796,18.4902,18.3376,18.4296,1279007
1/14/2013,18.355,18.4846,17.9902,18.0126,2850472
1/15/2013,17.915,18.3053,17.735,18.0545,3909305
1/16/2013,17.9915,18.0398,17.774,17.8119,2015356
1/17/2013,17.8746,17.9227,17.708,17.7155,2201827
1/18/2013,17.6916,17.7516,17.4667,17.5459,3211541
1/22/2013,17.5497,17.5665,17.3222,17.5051,3774298
1/23/2013,18.33,18.654,18.325,18.4672,5883751
1/24/2013,18.4608,18.8489,18.4424,18.7742,3367490
1/25/2013,18.6981,18.8901,18.6851,18.7703,2215226
1/28/2013,18.7227,18.8183,18.6263,18.697,1620085
1/29/2013,18.5979,18.8519,18.5927,18.7705,1739418
1/30/2013,18.772,18.9515,18.7514,18.7742,1724723
1/31/2013,18.6916,18.8687,18.6851,18.8206,1626782
2/1/2013,18.8831,19.3414,18.8806,19.3166,3728346
2/4/2013,19.1194,19.1888,18.885,18.9035,3026773
2/5/2013,18.9561,19.2046,18.9146,19.0709,1861818
2/6/2013,18.9048,19.2507,18.8906,19.1812,2069793
2/7/2013,19.1695,19.3963,19.0649,19.2753,2826969
2/8/2013,19.4292,19.5921,19.415,19.5597,3010454
2/11/2013,19.3862,19.5007,19.2704,19.4863,2157345
2/12/2013,19.4696,19.6229,19.4103,19.4434,1850096
2/13/2013,19.4293,19.5593,19.4253,19.4974,1192470
2/14/2013,19.4193,19.6437,19.3705,19.6208,1726966
2/15/2013,19.6103,19.7564,19.6021,19.747,2716904
2/19/2013,19.8242,20.0984,19.8065,20.0947,2918968
2/20/2013,20.0561,20.1475,19.7197,19.7363,2751850
2/21/2013,19.8744,20.0599,19.7055,19.8128,3494334
2/22/2013,19.9058,19.9553,19.7697,19.9169,2044278
2/25/2013,19.9814,20.1335,19.6872,19.6942,2296027
2/26/2013,19.7996,19.8232,19.5356,19.6783,2194568
2/27/2013,19.7946,20.0424,19.7027,19.9186,2018860
2/28/2013,19.9515,20.0982,19.9498,19.954,2255094
3/1/2013,19.8693,20.1021,19.8282,20.0784,2165072
3/4/2013,20.0561,20.493,20.0487,20.4597,2762980
3/5/2013,20.6446,20.924,20.6439,20.8855,4025778
3/6/2013,20.9458,21.0199,20.6416,20.7056,2860319
3/7/2013,20.7724,20.8361,20.6608,20.7359,2044462
3/8/2013,20.7833,20.7938,20.548,20.7091,2898424
3/11/2013,20.7133,20.9128,20.7086,20.7913,1588085
3/12/2013,20.689,20.7183,20.5136,20.6117,1999417
3/13/2013,20.619,20.6885,20.4798,20.5545,1633607
3/14/2013,20.5965,20.5965,20.3572,20.4606,1643258
3/15/2013,20.3849,20.4297,20.2563,20.2803,3085042
3/18/2013,20.0486,20.2419,19.9607,20.1181,1829802
3/19/2013,20.2042,20.4035,20.0847,20.206,2088189
3/20/2013,20.3433,20.3602,20.2091,20.2906,1457158
3/21/2013,20.2052,20.3455,20.1694,20.2045,1470557
3/22/2013,20.2912,20.3037,20.1642,20.1809,1484582
3/25/2013,20.2332,20.403,20.0941,20.1642,1704536
3/26/2013,20.2603,20.2729,20.1181,20.2334,1186239
3/27/2013,20.0905,20.0985,19.9573,19.9904,2153007
3/28/2013,20.0236,20.0579,19.7573,19.7794,2276832
4/1/2013,19.7998,19.9801,19.756,19.9537,1798975
4/2/2013,20.0374,20.2935,20.0238,20.2489,2032001
4/3/2013,20.2594,20.2778,19.9408,20.0786,1730482
4/4/2013,20.0299,20.0673,19.7076,19.8013,2436451
4/5/2013,19.577,19.6001,19.3364,19.502,3417661
4/8/2013,19.3948,19.4148,19.1371,19.2977,2819235
4/9/2013,19.314,19.5194,19.2544,19.3675,2147663
4/10/2013,19.4987,19.7335,19.3263,19.6795,1969443
4/11/2013,19.7469,19.7523,19.5272,19.6848,2019116
4/12/2013,19.7246,19.7274,19.499,19.6763,1629041
4/15/2013,19.5742,19.8494,19.3518,19.4741,2443091
4/16/2013,19.5901,19.8245,19.5236,19.759,1734085
4/17/2013,19.5942,19.6961,19.3787,19.4898,2027665
4/18/2013,19.5593,19.5705,18.9593,19.0752,3312940
4/19/2013,19.1561,20.0098,19.0838,19.9209,5776707
4/22/2013,19.939,20.0226,19.3014,19.9269,2869680
4/23/2013,19.9491,20.3102,19.9331,20.1209,2288962
4/24/2013,20.1261,20.3724,20.1234,20.2592,1820450
4/25/2013,20.3289,20.3344,20.1142,20.1508,1982827
4/26/2013,20.1134,20.1169,19.839,19.9595,2476401
4/29/2013,20.005,20.4895,19.9988,20.3988,2291014
4/30/2013,20.3973,20.6125,20.3644,20.536,2295857
5/1/2013,20.5034,20.5398,20.3315,20.4329,1448707
5/2/2013,20.4247,20.7845,20.3985,20.6615,2008937
5/3/2013,20.8446,21.0897,20.8207,21.0628,2500709
5/6/2013,21.126,21.4645,21.126,21.457,2131641
5/7/2013,21.4934,21.5148,21.186,21.3494,1958604
5/8/2013,21.3437,21.7641,21.2419,21.7579,2456661
5/9/2013,21.6884,21.9081,21.6234,21.7043,2190284
5/10/2013,21.7997,21.9299,21.7212,21.9222,1891655
5/13/2013,21.8889,21.978,21.7516,21.855,1441837
5/14/2013,21.8542,22.1329,21.8452,22.0933,1573769
5/15/2013,22.3026,22.8226,22.2657,22.8104,3976316
5/16/2013,22.8878,22.9122,22.4647,22.511,3196441
5/17/2013,22.6641,22.7505,22.4275,22.6432,2779369
5/20/2013,22.5392,22.9277,22.5392,22.6271,2262131
5/21/2013,22.6145,22.705,22.3552,22.5882,1973947
5/22/2013,22.4784,22.6465,22.0879,22.1513,2549102
5/23/2013,21.8418,22.1646,21.7671,21.986,2268501
5/24/2013,21.7984,21.8871,21.6926,21.7501,2285827
5/28/2013,22.0036,22.2188,21.9264,21.9481,2246967
5/29/2013,21.8096,21.8664,21.5252,21.6254,2004660
5/30/2013,21.6655,21.8891,21.5782,21.6864,2110896
5/31/2013,21.6206,21.8418,21.6057,21.6978,1960484
6/3/2013,21.7421,21.7664,21.2943,21.6084,2465207
6/4/2013,21.6139,21.6822,21.2707,21.396,1859853
6/5/2013,21.4809,21.6537,21.3469,21.4109,2097011
6/6/2013,21.5255,21.5761,21.1002,21.534,2567334
6/7/2013,21.6779,21.9165,21.5509,21.9098,2662541
6/10/2013,21.9689,22.1906,21.9187,22.171,2327054
6/11/2013,22.0154,22.0909,21.9046,21.9118,1749331
6/12/2013,22.0525,22.066,21.6588,21.7168,2194559
6/13/2013,21.6421,21.9081,21.5554,21.8418,2061404
6/14/2013,21.919,22.0337,21.7703,21.793,2234495
6/17/2013,21.8974,22.1515,21.8737,22.0722,2137084
6/18/2013,22.132,22.4396,22.1245,22.4301,2157566
6/19/2013,22.4488,22.6846,22.3524,22.4316,2903238
6/20/2013,22.265,22.4396,21.999,22.0346,3361512
6/21/2013,22.1242,22.1626,21.7439,21.9397,3963410
6/24/2013,21.7143,21.8248,21.4995,21.6622,3005867
6/25/2013,21.8483,21.9085,21.5309,21.5728,2541734
6/26/2013,21.7608,21.8668,21.6816,21.7585,1824013
6/27/2013,21.8866,22.0334,21.833,21.8435,1917383
6/28/2013,21.7895,21.9623,21.7718,21.9257,2338864
7/1/2013,22.0772,22.2174,22.0412,22.1128,1718566
7/2/2013,22.1705,22.1906,21.8485,21.974,1882806
7/3/2013,21.9141,22.1449,21.8792,22.0767,1043641
7/5/2013,22.1658,22.3005,22.0993,22.2525,1693734
